C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_40_355.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_40_355.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_40_355.jpg,-0.15,0.5247805,0,8.952785
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_40_424.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_40_424.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_40_424.jpg,-0.35,0.2842007,0,9.225617
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_40_492.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_40_492.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_40_492.jpg,-0.5000001,0.3585554,0,9.344997
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_40_562.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_40_562.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_40_562.jpg,-0.6500001,0.5477903,0,9.56761
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_40_631.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_40_631.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_40_631.jpg,0,0.77578,0,10.03807
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_40_701.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_40_701.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_40_701.jpg,0,0.5865646,0,10.43847
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_40_768.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_40_768.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_40_768.jpg,0,0.3469087,0,10.79571
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_40_840.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_40_840.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_40_840.jpg,0,0.2740426,0,10.93225
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_40_912.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_40_912.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_40_912.jpg,0,0.508069,0,11.23056
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_40_984.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_40_984.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_40_984.jpg,-0.2,0.741769,0,11.35658
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_056.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_056.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_056.jpg,-0.35,0.9214928,0,12.18667
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_124.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_124.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_124.jpg,0,0.8698237,0,13.00497
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_191.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_191.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_191.jpg,0,0.6867931,0,13.40636
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_258.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_258.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_258.jpg,0,0.504341,0,13.84402
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_330.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_330.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_330.jpg,0,0.556733,0,14.16334
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_401.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_401.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_401.jpg,-0.15,0.7360402,0,14.56826
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_474.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_474.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_474.jpg,-0.35,0.9890686,0,15.18497
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_542.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_542.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_542.jpg,-0.5000001,1,0,15.87225
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_612.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_612.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_612.jpg,0,0.7891216,0,16.54637
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_681.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_681.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_681.jpg,0,0.6026947,0,16.84963
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_749.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_749.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_749.jpg,0,0.414994,0,17.18727
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_816.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_816.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_816.jpg,-0.15,0.5973061,0,17.50215
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_884.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_884.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_884.jpg,-0.35,0.8369119,0,18.03166
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_41_954.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_41_954.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_41_954.jpg,-0.5000001,1,0,18.50164
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_022.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_022.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_022.jpg,-0.6500001,1,0,19.03158
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_089.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_089.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_089.jpg,0,0.8182975,0,19.67217
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_157.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_157.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_157.jpg,0,0.6549069,0,20.07415
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_225.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_225.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_225.jpg,-0.1,0.4105227,0,20.42622
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_293.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_293.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_293.jpg,-0.25,0.2275062,0,20.50859
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_361.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_361.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_361.jpg,0,0.04425089,0,20.48116
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_428.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_428.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_428.jpg,0,0,0,20.30126
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_501.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_501.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_501.jpg,-0.1,0,0,20.16059
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_574.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_574.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_574.jpg,-0.3,0,0,19.96077
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_647.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_647.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_647.jpg,-0.5000001,0,0,19.71325
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_714.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_714.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_714.jpg,-0.6500001,0,0,19.47817
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_781.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_781.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_781.jpg,0,0,0,19.30312
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_849.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_849.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_849.jpg,0,0,0,19.1068
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_919.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_919.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_919.jpg,0,0,0,18.9487
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_42_990.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_42_990.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_42_990.jpg,-0.2,0,0,18.78562
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_058.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_058.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_058.jpg,-0.35,0,0,18.68022
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_128.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_128.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_128.jpg,0,0,0,18.5021
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_197.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_197.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_197.jpg,0,0,0,18.3065
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_267.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_267.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_267.jpg,-0.05,0,0,18.16016
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_338.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_338.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_338.jpg,-0.2,0,0,18.11003
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_409.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_409.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_409.jpg,0,0,0,17.9186
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_482.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_482.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_482.jpg,0,0,0,17.74346
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_555.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_555.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_555.jpg,0,0,0,17.60878
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_628.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_628.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_628.jpg,0,0,0,17.47209
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_701.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_701.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_701.jpg,0,0.1111917,0,17.39001
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_772.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_772.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_772.jpg,0,0.132372,0,17.44941
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_845.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_845.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_845.jpg,0,0,0,17.32901
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_919.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_919.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_919.jpg,0,0,0,17.21973
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_43_991.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_43_991.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_43_991.jpg,-0.2,0,0,17.06528
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_063.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_063.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_063.jpg,0,0,0,16.96362
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_135.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_135.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_135.jpg,0,0,0,16.82208
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_208.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_208.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_208.jpg,0,0,0,16.68329
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_278.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_278.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_278.jpg,-0.1,0,0,16.57594
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_349.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_349.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_349.jpg,-0.3,0,0,16.41171
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_418.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_418.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_418.jpg,-0.45,0,0,16.26242
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_490.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_490.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_490.jpg,0,0,0,16.11521
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_560.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_560.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_560.jpg,0,0,0,15.99339
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_632.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_632.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_632.jpg,-0.1,0,0,15.86187
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_703.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_703.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_703.jpg,-0.25,0,0,15.74681
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_772.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_772.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_772.jpg,0,0,0,15.57206
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_843.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_843.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_843.jpg,0,0,0,15.46055
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_912.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_912.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_912.jpg,0,0,0,15.33452
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_44_982.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_44_982.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_44_982.jpg,0,0,0,15.24327
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_45_053.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_45_053.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_45_053.jpg,0,0.2098458,0,15.19038
C:\Users\kim\Desktop\b\IMG\center_2022_06_10_13_43_45_122.jpg,C:\Users\kim\Desktop\b\IMG\left_2022_06_10_13_43_45_122.jpg,C:\Users\kim\Desktop\b\IMG\right_2022_06_10_13_43_45_122.jpg,0,0.1045524,0,15.26472
